WORK_ID,STATE_ID,STATE_NAME,CONSTITUENCY_ID,CONSTITUENCY,MP_ID,MP_NAME,WORK_CATEGORY,ACTIVITY_NAME,WORK_DESCRIPTION,WORK_STAGE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,TOTAL_FUND_DISBURSED_AMT,ACTUAL_AMOUNT,PAYMENT_COUNT,UNIQUE_VENDOR_COUNT,FIRST_EXPENDITURE_DATE,LAST_EXPENDITURE_DATE,ACTUAL_END_DATE,STAT_PEER_GROUP,STAT_PEER_COUNT,STAT_PEER_Q1,STAT_PEER_MEDIAN,STAT_PEER_Q3,STAT_PEER_IQR,STAT_LOO_PEER_MEAN_SANCTION,STAT_SANCTION_TO_PEER_MEDIAN,STAT_FINANCIAL_SCORE,STAT_PAYMENT_BEHAVIOR_SCORE,STAT_PAYMENT_SUBSIGNAL_COUNT,STAT_PAYMENT_CORROBORATION_BONUS,STAT_TIMELINE_SCORE,STAT_CATEGORY_COUNT,STAT_DIVERSITY_BONUS,STAT_SCORE,STAT_SEVERITY,STAT_TRIGGER_COUNT,STAT_STRONG_RULE_COUNT,STAT_VERIFICATION_FLAG_COUNT,STAT_CANDIDATE,STAT_FLAGS,STAT_REASONS,STAT_VERIFICATION_NOTES,STAT_SANCTION_ABOVE_PEER_IQR,STAT_SANCTION_EXTREME_PEER_IQR,STAT_SANCTION_ABOVE_5X_PEER_MEDIAN,STAT_PAYMENT_COUNT_OUTLIER,STAT_PAYMENT_COUNT_EXTREME,STAT_VENDOR_COUNT_OUTLIER,STAT_VENDOR_COUNT_EXTREME,STAT_PAYMENT_FREQUENCY_OUTLIER,STAT_PAYMENT_FREQUENCY_EXTREME,STAT_COMPLETION_DURATION_OUTLIER,STAT_COMPLETION_DURATION_EXTREME,STAT_LOW_DATA_COMPLETENESS
148980,1,Punjab,329,ANANDPUR SAHIB,3042796,MALVINDER SINGH KANG,Normal/Others,WS/MP18311/2024-2025/148980-Construction of community centers and community halls,Construction  of Community halls at Village Gunachaur,Physical Inspection,500000.0,500000.0,500000.0,500000.0,10.0,10.0,2025-03-25,2025-05-15,,Punjab | Normal/Others | WS/MP18311/2024-2025/148980-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
153881,1,Punjab,329,ANANDPUR SAHIB,3042796,MALVINDER SINGH KANG,Normal/Others,WS/MP18311/2024-2025/153881-Development of playfields and sports grounds,development play ground at village urapur,Physical Inspection,500000.0,500000.0,500000.0,500000.0,9.0,9.0,2025-06-23,2025-08-21,,Punjab | Normal/Others | WS/MP18311/2024-2025/153881-Development of playfields and sports grounds,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
156719,1,Punjab,329,ANANDPUR SAHIB,3042796,MALVINDER SINGH KANG,Normal/Others,WS/MP18311/2025-2026/156719-Providing drains and gutters for public drainage,for Disposal of Saulage water at Village Bir Kathgarh,Work partially Completed,500000.0,500000.0,500000.0,,11.0,5.0,2026-01-01,2026-07-06,,Punjab | Normal/Others | WS/MP18311/2025-2026/156719-Providing drains and gutters for public drainage,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
164297,1,Punjab,329,ANANDPUR SAHIB,3042796,MALVINDER SINGH KANG,Normal/Others,WS/MP18311/2024-2025/164297-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Construction of cremation ground for kamal basti at Village Nangran 272,Vendor Identification,600000.0,600000.0,600000.0,,11.0,5.0,2025-03-28,2026-01-12,,Punjab | Normal/Others | WS/MP18311/2024-2025/164297-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
185513,1,Punjab,329,ANANDPUR SAHIB,3042796,MALVINDER SINGH KANG,Normal/Others,"WS/MP18311/2025-2026/185513-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of street road at village Bhajjal,Physical Inspection,500000.0,500000.0,500000.0,500000.0,9.0,7.0,2025-05-13,2025-07-21,2025-05-13,"Punjab | Normal/Others | WS/MP18311/2025-2026/185513-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
139172,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,"WS/MP716/2024-2025/139172-Construction of roads, link roads, pathways or any other road with or without drainage system",Construcitoin of Interlock Street & Both Side Drains Guru Ghar to Chamkor Singh s/o Karnail Singh House,Physical Inspection,479391.0,479391.0,479391.0,479391.0,11.0,4.0,2025-06-27,2025-07-08,,"Punjab | Normal/Others | WS/MP716/2024-2025/139172-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
158890,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,"WS/MP716/2024-2025/158890-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of Streets Laying Interlocking Corve Paver (Bus Stand to Sukhjinder Singh s/o Hardeep Singh House To Pond),Physical Inspection,500000.0,500000.0,500000.0,500000.0,13.0,4.0,2025-03-28,2025-03-28,,"Punjab | Normal/Others | WS/MP716/2024-2025/158890-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
189593,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,WS/MP716/2025-2026/189593-Construction of additional rooms and halls in the existing public and community building,Construction of Floor in Gen Dharamshala,Physical Inspection,437000.0,437000.0,436947.0,,11.0,3.0,2026-02-19,2026-06-15,,Punjab | Normal/Others | WS/MP716/2025-2026/189593-Construction of additional rooms and halls in the existing public and community building,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
189601,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,WS/MP716/2025-2026/189601-Construction of bus-sheds or bus-stops,Construction of Bus Stand on Barnala Wala Road,Physical Inspection,200000.0,200000.0,200000.0,200000.0,10.0,8.0,2025-05-23,2026-01-07,,Punjab | Normal/Others | WS/MP716/2025-2026/189601-Construction of bus-sheds or bus-stops,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
189602,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,WS/MP716/2025-2026/189602-Construction of bus-sheds or bus-stops,Construction of Bus Stand on Hirewala Road,Physical Inspection,200000.0,200000.0,200000.0,200000.0,9.0,7.0,2025-09-16,2026-01-01,,Punjab | Normal/Others | WS/MP716/2025-2026/189602-Construction of bus-sheds or bus-stops,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
189719,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,"WS/MP716/2025-2026/189719-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of Interlock Tile in Mithu Member Street,Physical Inspection,459501.0,459501.0,459501.0,459501.0,13.0,4.0,2025-06-16,2025-09-10,,"Punjab | Normal/Others | WS/MP716/2025-2026/189719-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
203945,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,"WS/MP716/2025-2026/203945-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of street (main road to General Dharmshala) (Village Batti Patti),Work partially Completed,800000.0,800000.0,384964.0,,13.0,6.0,2026-08-21,2026-08-21,,"Punjab | Normal/Others | WS/MP716/2025-2026/203945-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
203950,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,"WS/MP716/2025-2026/203950-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of Street (Parminder Singh to Nearby residence of Sukhpal Patwari),Physical Inspection,399984.0,399984.0,399984.0,399984.0,10.0,10.0,2026-04-13,2026-06-23,,"Punjab | Normal/Others | WS/MP716/2025-2026/203950-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
210355,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,WS/MP716/2025-2026/210355-Providing drains and gutters for public drainage,Pipe line for Drainage,Work partially Completed,900000.0,900000.0,900000.0,,12.0,4.0,2025-12-29,2026-02-09,,Punjab | Normal/Others | WS/MP716/2025-2026/210355-Providing drains and gutters for public drainage,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
212397,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,"WS/MP716/2025-2026/212397-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of Interlock tile and booth side Drains House from Paramjeet Singh to Dharamshala,Physical Inspection,110000.0,110000.0,102823.0,,8.0,7.0,2025-11-12,2026-01-01,,"Punjab | Normal/Others | WS/MP716/2025-2026/212397-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
226663,1,Punjab,321,BHATINDA,3019127,Smt Harsimrat Kaur Badal,Normal/Others,WS/MP716/2025-2026/226663-Construction of buildings for crèches and anganwadies,Construction of Room Anganwadi Centre no.406 in Govt. Primary School ,Vendor Identification,400000.0,400000.0,391099.0,,13.0,6.0,2025-12-03,2026-06-15,,Punjab | Normal/Others | WS/MP716/2025-2026/226663-Construction of buildings for crèches and anganwadies,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
141227,1,Punjab,330,FARIDKOT(SC),3042437,SARABJEET SINGH KHALSA,Normal/Others,"WS/MP18152/2024-2025/141227-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of Street using Interlock tiles street and Drains Nirmal Singh House to Majer Singh House,Physical Inspection,,465477.0,465477.0,465477.0,12.0,5.0,2024-10-24,2025-01-10,,"Punjab | Normal/Others | WS/MP18152/2024-2025/141227-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
150654,1,Punjab,330,FARIDKOT(SC),3042437,SARABJEET SINGH KHALSA,Normal/Others,WS/MP18152/2024-2025/150654-Providing garbage collection and disposal systems,Laying of Pipes for disposal of water from Pond to drain. ,Physical Inspection,500000.0,500000.0,500000.0,500000.0,13.0,6.0,2025-07-18,2025-08-21,,Punjab | Normal/Others | WS/MP18152/2024-2025/150654-Providing garbage collection and disposal systems,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
258314,1,Punjab,330,FARIDKOT(SC),3042437,SARABJEET SINGH KHALSA,Normal/Others,WS/MP18152/2025-2026/258314-Development of playfields and sports grounds,Installation of Steel fencing around handball ground in Nehru Stadium,Physical Inspection,250000.0,250000.0,249594.0,249594.0,8.0,8.0,2026-03-11,2026-05-20,,Punjab | Normal/Others | WS/MP18152/2025-2026/258314-Development of playfields and sports grounds,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
192935,1,Punjab,326,FATEHGARH SAHIB(SC),3017445,Shri Amar Singh,Normal/Others,"WS/MP380/2025-2026/192935-Construction of roads, link roads, pathways or any other road with or without drainage system",FOR STREET AND DRAINS,Work partially Completed,500000.0,500000.0,476489.0,,11.0,3.0,2026-02-10,2026-08-25,,"Punjab | Normal/Others | WS/MP380/2025-2026/192935-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
193119,1,Punjab,326,FATEHGARH SAHIB(SC),3017445,Shri Amar Singh,Normal/Others,WS/MP380/2025-2026/193119-Construction of community centers and community halls,FOR CONSTRUCTION OF DHARAMSHALA,Physical Inspection,500000.0,500000.0,500000.0,500000.0,12.0,3.0,2026-03-19,2026-05-19,,Punjab | Normal/Others | WS/MP380/2025-2026/193119-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
193124,1,Punjab,326,FATEHGARH SAHIB(SC),3017445,Shri Amar Singh,Normal/Others,WS/MP380/2025-2026/193124-Providing drains and gutters for public drainage,FOR SEWERAGE,Physical Inspection,500000.0,500000.0,500000.0,500000.0,12.0,4.0,2025-11-13,2026-04-30,2026-05-08,Punjab | Normal/Others | WS/MP380/2025-2026/193124-Providing drains and gutters for public drainage,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
209175,1,Punjab,326,FATEHGARH SAHIB(SC),3017445,Shri Amar Singh,Normal/Others,WS/MP380/2025-2026/209175-Providing supply pipelines for drinking water,FOR 1500 FEET SEWERAGE,Work Completed,1000000.0,1000000.0,279898.0,279898.0,7.0,2.0,2026-03-16,2026-03-19,,Punjab | Normal/Others | WS/MP380/2025-2026/209175-Providing supply pipelines for drinking water,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_FREQUENCY_OUTLIER,Payment frequency is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,0,0,1,0,0,0,0
137293,1,Punjab,325,FIROZPUR,3042438,SHER SINGH GHUBAYA,Normal/Others,WS/MP18153/2024-2025/137293-Installing community drinking water plants,"Installation of RO System At Govt. Primary School Basti Ram Lal 
 (Maste Ke)(Capacity 500 Ltrs)",Physical Inspection,231827.0,231827.0,231827.0,231827.0,2.0,1.0,2024-12-18,2024-12-19,,Punjab | Normal/Others | WS/MP18153/2024-2025/137293-Installing community drinking water plants,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_FREQUENCY_OUTLIER,Payment frequency is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,0,0,1,0,0,0,0
199726,1,Punjab,322,GURDASPUR,3042439,SUKHJINDER SINGH RANDHAWA,Normal/Others,WS/MP18154/2025-2026/199726-Providing drains and gutters for public drainage,Construction of drain for sewage disposal.The working agency will be Gram Panchayat,Work Completed,250000.0,250000.0,249990.0,249990.0,4.0,4.0,2026-02-08,2026-02-10,,Punjab | Normal/Others | WS/MP18154/2025-2026/199726-Providing drains and gutters for public drainage,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_FREQUENCY_OUTLIER,Payment frequency is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,0,0,1,0,0,0,0
219554,1,Punjab,322,GURDASPUR,3042439,SUKHJINDER SINGH RANDHAWA,Normal/Others,"WS/MP18154/2025-2026/219554-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",Drainage and sewerage works in Village. The working agency will be Gram Panchayat,Work partially Completed,500000.0,500000.0,499970.0,,3.0,3.0,2026-03-15,2026-03-17,,"Punjab | Normal/Others | WS/MP18154/2025-2026/219554-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_FREQUENCY_OUTLIER,Payment frequency is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,0,0,1,0,0,0,0
224800,1,Punjab,322,GURDASPUR,3042439,SUKHJINDER SINGH RANDHAWA,Normal/Others,"WS/MP18154/2025-2026/224800-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of street in the Village. The working agency will be Gram Panchayat,Vendor Identification,500000.0,500000.0,367995.0,,2.0,2.0,2026-05-18,2026-05-19,,"Punjab | Normal/Others | WS/MP18154/2025-2026/224800-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_FREQUENCY_OUTLIER,Payment frequency is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,0,0,1,0,0,0,0
141702,1,Punjab,324,HOSHIARPUR(SC),3042440,DR. RAJ KUMAR CHABBEWAL,Normal/Others,WS/MP18155/2024-2025/141702-Development of public parks,"Construction of Park 
",Physical Inspection,200000.0,200000.0,200000.0,200000.0,11.0,5.0,2025-01-24,2026-01-05,,Punjab | Normal/Others | WS/MP18155/2024-2025/141702-Development of public parks,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
141713,1,Punjab,324,HOSHIARPUR(SC),3042440,DR. RAJ KUMAR CHABBEWAL,Normal/Others,"WS/MP18155/2024-2025/141713-Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of Phirni
",Physical Inspection,300000.0,300000.0,300000.0,300000.0,13.0,4.0,2025-01-24,2025-02-13,,"Punjab | Normal/Others | WS/MP18155/2024-2025/141713-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
141720,1,Punjab,324,HOSHIARPUR(SC),3042440,DR. RAJ KUMAR CHABBEWAL,Normal/Others,WS/MP18155/2024-2025/141720-Construction of community centers and community halls,"Construction of Shed in front of Saran
",Physical Inspection,300000.0,300000.0,300000.0,300000.0,10.0,10.0,2025-07-22,2025-08-20,,Punjab | Normal/Others | WS/MP18155/2024-2025/141720-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_VENDOR_COUNT_OUTLIER,Unique vendor count is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,1,0,0,0,0,0,0
158274,1,Punjab,324,HOSHIARPUR(SC),3042440,DR. RAJ KUMAR CHABBEWAL,Normal/Others,WS/MP18155/2024-2025/158274-Construction of community centers and community halls,Construction of Community Hall Harmoa,Vendor Identification,500000.0,500000.0,499082.0,,12.0,4.0,2025-07-20,2026-02-24,,Punjab | Normal/Others | WS/MP18155/2024-2025/158274-Construction of community centers and community halls,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
183803,1,Punjab,324,HOSHIARPUR(SC),3042440,DR. RAJ KUMAR CHABBEWAL,Normal/Others,WS/MP18155/2025-2026/183803-Providing drains and gutters for public drainage,"Desilting and digging of Pond in Village Darvesh Pind Block Phagwara
",Work partially Completed,500000.0,500000.0,402911.0,,10.0,4.0,2025-11-17,2025-11-24,,Punjab | Normal/Others | WS/MP18155/2025-2026/183803-Providing drains and gutters for public drainage,1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_FREQUENCY_OUTLIER,Payment frequency is in the extreme upper tail of the observed distribution.,,0,0,0,0,0,0,0,1,0,0,0,0
184207,1,Punjab,324,HOSHIARPUR(SC),3042440,DR. RAJ KUMAR CHABBEWAL,Normal/Others,"WS/MP18155/2025-2026/184207-Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of Street and Drains,Physical Inspection,499940.0,499940.0,499940.0,499940.0,12.0,2.0,2025-04-26,2025-04-26,,"Punjab | Normal/Others | WS/MP18155/2025-2026/184207-Construction of roads, link roads, pathways or any other road with or without drainage system",1,,,,,,,0,10,1,0,0,1,0,10,LOW,1,0,0,1,STAT_PAYMENT_COUNT_OUTLIER,Payment transaction count is in the extreme upper tail of the observed distribution.,,0,0,0,1,0,0,0,0,0,0,0,0
